dataset,datasetTitle,publisher,themes
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2371-liczba-uczniow-na-nauczyciela,Liczba uczniów na nauczyciela,"https://dane.gov.pl/pl/institution/193,wydzial-edukacji",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/6rabtpyzmd9f8wa35rirw,"Imports of goods - mineral fuels, lubricants and related materials",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/INTR
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9154-ceny-ofertowe-mieszkan-dewelopera-mariusz-lis-w-20,Ceny ofertowe mieszkań dewelopera Mariusz Lis w 2025 r. dla inwestycji - os. Ściegiennego w Krakowie,"https://dane.gov.pl/pl/institution/2221,mariusz-lis-fox-car",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-www-hesa-ac-uk-news-18-06-2002-sfr58-first-destinations,First destinations of higher education students in the United Kingdom for the academic year 2000/01,nodeID://b697244757,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/council-properties,Council Properties,nodeID://b697248750,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/lqewfsi7pbipwfpqylg2tq,Number of employed persons between 15 and 64 years old wishing to change the organisation of their working life and care responsibilities,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/dba8lnldpiajw569nffkag,Trade by type of trader,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/INTR
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3980-93ce288e16ff119c9bc06dc2f32799cd1f7b064d47a14c77a984fa4497dd4a41,Radzionków: Sprawozdania budżetowe - 2022Q3,"https://dane.gov.pl/pl/institution/463,radzionkow",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/msbr8zbyzxysniv8mituw,Population by citizenship and country of birth - cities and greater cities,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/82a795f9-1b1f-4ed7-a7c3-dcd2971095f0,Atmospheric Particles - Scatter (2024),http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-ciselnik-nastroj,Instrument,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/general-health-plymouth,General Health,nodeID://b686688818,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/affordable-housing-completions,Affordable Housing Completions,nodeID://b717937454,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/cattle-topnamesfemale-identitas,Cattle - Names of the females,http://www.identitas.ch/,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/ezovq1pf5b0vq1wg884wzg,Revenues of health care financing schemes by health care financing schemes,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2420-i-15-2,Liczba bezdomnych na 100 000 mieszkańców,"https://dane.gov.pl/pl/institution/179,um-gdynia",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/jurfd80hwcvkxjzbkewgw,"Key variables: area, livestock (LSU), labour force and standard output (SO) by type of farming (2-digit) and NUTS 2 region",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/tqcxlugwlkupy4mhe7fzfa,Cost of CVT courses by type and size class - cost per person employed in enterprises providing CVT courses,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/rcophth-nod-national-age-related-macular-degeneration-amd-audit-year-2-data,RCOphth NOD National Age-related Macular Degeneration (AMD) Audit Year 2 data,nodeID://b3462907463,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/qawfnijievqtmznnfehna,Postal services,http://publications.europa.eu/resource/authority/corporate-body/GROW,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/jrc-tipins-nuclear-safety-contracts,Nuclear Safety contracts,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/INTR
http://data.europa.eu/88u/dataset/ijpndvfrxwphiiwc11gagg,Service producer prices growth rates - quarterly data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/p7rwcemlcb0mnfnjgow,Share of young adults aged 18-34 living with their parents by self-defined current economic status,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/line-v2-oevch,line-v2,https://opendata.swiss/organization/oevch,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/1st5qdgkrc6jfecd1nm7q,Average age at which not employed persons started receiving a retirement pension - by granting of other individual benefits and sex,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/kccrk6fj8r8asaqeqlqpw,Freshwater resources by river basin district (RBD),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-1443-wykaz-szko-srednich-gmina-miejska-przemysl,Wykaz Szkół Średnich Gmina Miejska Przemyśl,"https://dane.gov.pl/pl/institution/145,urzad-miejski-w-przemyslu",http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6105-ceny-ofertowe-mieszkan-dewelopera-testa-stanislaw,Ceny ofertowe mieszkań dewelopera TESTA Stanisław Wilk - LAUROWA 2 w 2025 r.,"https://dane.gov.pl/pl/institution/1865,testa-stanislaw-wilk",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/choyii9snv7uuuuifkiw,"Number of employees by economic activity, sex, age (2002)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/arts-council-england-junior-and-senior-staff-data-set,Arts Council England Junior and Senior Staff Data Set,nodeID://b3221572232,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/payments-to-suppliers-over-500-solihull-mbc,Payments to suppliers with a value over £500 from Solihull Metropolitan Borough Council,nodeID://b686704318,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/rvss0ooeyeqxujdexk0g,"Overall life satisfaction by sex, age and educational attainment",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-rpp-ais-egon-gov-cz-aisp-rest-verejne-ddciselniky-mdds-87-20190101,Classification of Types of Constructions (CZ-CC) - level 5 - Sub-class - valid from 01.01.2019,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/17651921,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/civil-service-people-survey-2011,Civil Service People Survey 2011,nodeID://b3221573241,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/x7baurlfhn08lzwcta9pq,3-month rates for euro area countries - annual data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/n0qv2ojelzmvtoevfu9woa,"Work from home, from an external site or on the move (2018)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-1260-baza-projektow-partnerstwa-publiczno-prywatnego-z-zawartymi-umowami,Baza zawartych umów w ramach partnerstwa publiczno- prywatnego (PPP),"https://dane.gov.pl/pl/institution/131,ministerstwo-funduszy-i-polityki-regionalnej",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/procurement-card-transactions-july-sep-2016,Procurement Card Transactions July - Sep 2016,nodeID://b686688354,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/ikybp258sjnzemyn23macg,Enterprises that recruited or tried to recruit ICT specialists by NACE Rev.2 activity,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-10715-ceny-ofertowe-mieszkan-dewelopera-walendow-park-2-sp-z-o-o-inwestycja-walendow-park-w-2025-r,Offer prices of apartments of developer WALENDÓW PARK  2 SP Z O O - investment Walendów Park in 2026.,"https://dane.gov.pl/pl/institution/3272,walendow-park-2-spolka-z-ograniczona-odpowiedzialn",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/35348766-bundesamt-fur-statistik-bfs,"Number and share of recipients based on their situation in the six months prior to entering unemployment insurance (UI), invalidity insurance (II) or social assistance (SA), as well as the transition type, by sex, nationality group and age group",https://www.bfs.admin.ch/,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/habitat-point-records-from-1979-swbss-tintagel-head-to-the-devon-border-survey,Habitat point records from 1979 SWBSS Tintagel Head to the Devon border survey,nodeID://b693936153,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/4cxtoh6qx6jidn7c3guuag,"National annual road freight transport by region of unloading, group of goods and other typologies",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/uxyo30rzbuwbqvdtunrig,"Performing health-enhancing physical activity by sex, age and country of citizenship",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5893-ceny-ofertowe-nieruchomosci-dewelopera-galadewelop,Ceny ofertowe nieruchomości dewelopera GALADEWELOPER II SP. Z O.O. w 2025 r. - dane z dnia 03.09.2025,"https://dane.gov.pl/pl/institution/881,galadeweloper-ii-sp-z-o-o",http://publications.europa.eu/resource/authority/data-theme/ECON
